Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
73585;ESOMEPRAZOL 20MG C/ 28CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;3;3;0;R$ 27,70; R$ -   ;Ok
58056;ESOMEPRAZOL 40MG C/ 28CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;1;1;0;R$ 49,84; R$ -   ;Ok
57358;ESOMEPRAZOL 40MG C/28CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;4;4;0;R$ 43,27; R$ -   ;Ok
118003;ESOMEPRAZOL MAGNESIO 40MG 28CP (LEGRAND);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;2;2;0;R$ 53,17; R$ -   ;Ok
57647;ESP BARB GIL FOAMY P SENS 175G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CERAS E ESPUMAS;1;1;0;R$ 18,88; R$ -   ;Ok
60744;ESPACADOR G-TECH ADULTO E INFANTIL;PRINCIPAL > 5 - PERFUMARIA > EQUIPAMENTOS DE SAUDE > APARELHOS E ACESSORIOS PARA SAÃšDE;2;2;0;R$ 25,64; R$ -   ;Ok
57658;ESPAR CREMER  BRANCO 1,2X4,5CM;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;7;7;0;R$ 4,58; R$ -   ;Ok
57660;ESPAR CREMER  BRANCO 2,5 X 0,9M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;2;2;0;R$ 2,94; R$ -   ;Ok
57661;ESPAR CREMER  BRANCO 2,5 X 4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;8;8;0;R$ 7,99; R$ -   ;Ok
57662;ESPAR CREMER  BRANCO 5 X 4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;5;5;0;R$ 13,82; R$ -   ;Ok
108333;GEL LUB JONTEX CEREJA 3 EM 1 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;2;1;-1;R$ 15,71;-R$ 15,71;Perda
111672;HIDRATANTE LABIAL CARMED CHOCOTTONE 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;16;15;-1;R$ 15,13;-R$ 15,13;Perda
57659;ESPARADRAPO CREMER IMPERMEAVEL BRANCO 10CMX4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;2;2;0;R$ 25,96; R$ -   ;Ok
756;ESPASMO FLATOL GTS 20ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;2;2;0;R$ 14,73; R$ -   ;Ok
71674;ESPASMOPAN COMPOSTO C/20CP;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;6;6;0;R$ 7,31; R$ -   ;Ok
70993;ESPASMOPAN GTS 10ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;6;6;0;R$ 4,91; R$ -   ;Ok
514;ESPIRONOLACTONA 100MG C/ 16CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 15,98; R$ -   ;Ok
1224;ESPIRONOLACTONA 100MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 38,58; R$ -   ;Ok
73270;ESPIRONOLACTONA 25MG 30CP (EURO) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;16;16;0;R$ 6,66; R$ -   ;Ok
73267;ESPIRONOLACTONA 25MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;4;4;0;R$ 8,15; R$ -   ;Ok
73357;ESPIRONOLACTONA 50MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 18,39; R$ -   ;Ok
73358;ESPIRONOLACTONA 50MG C/ 30CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 14,85; R$ -   ;Ok
69471;ESPUMA DE BARBEAR NIVEA DEEP MEN 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CERAS E ESPUMAS;1;1;0;R$ 29,08; R$ -   ;Ok
65086;ESTHEP 800MG 30CP (BIOLAB);PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 80,76; R$ -   ;Ok
107327;ESTOJO BLOMM SAB ERVA DOCE C/ 3 UN;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA CORPORAL;1;1;0;R$ 12,47; R$ -   ;Ok
120347;ESTOJO PARA ESCOVA DENTAL HILLO;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;5;5;0;R$ 5,61; R$ -   ;Ok
59069;CLOBETASOL LOCAO CAP 50G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;1;-1;R$ 14,65;-R$ 14,65;Perda
64753;ESTOMAZIL ABACAXI C/ 6 ENV EFV 5G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 10,14; R$ -   ;Ok
62923;CR PENT S.LINE  HIDRA COCO 1L;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;0;-1;R$ 14,39;-R$ 14,39;Perda
67686;CR DENT COLGATE SENS PRO ALIV GENGIV 140G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CREMES DENTAIS ADULT;1;0;-1;R$ 14,28;-R$ 14,28;Perda
63524;ESTRIOL CR VAG 50G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 30,90; R$ -   ;Ok
77768;ETINILESTRADIOL 0,015MG + GESTODENO 0,06MG C/28 CP;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 14,16; R$ -   ;Ok
56610;ETNA C/ 50CAPS GEL DURA;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 120,49; R$ -   ;Ok
65412;ETODOLACO 400 MG C/ 10 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;3;3;0;R$ 14,94; R$ -   ;Ok
108885;ETODOLACO 400MG C/20 CP;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;1;1;0;R$ 25,62; R$ -   ;Ok
118148;ETORICOXIBE 90MG 14CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN_CONTR ESPECIAL;2;2;0;R$ 42,87; R$ -   ;Ok
118137;ETORICOXIBE 90MG 7CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN_CONTR ESPECIAL;2;2;0;R$ 22,13; R$ -   ;Ok
56552;EVRA 03 DISKUS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 103,24; R$ -   ;Ok
56744;EXODUS 10MG C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 80,61; R$ -   ;Ok
1157;EXPEC XPE 120ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;180;180;0;R$ 18,02; R$ -   ;Ok
977;EXPECTAMIN XPE 100ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;2;2;0;R$ 14,48; R$ -   ;Ok
1324;EXPECTOVIC XAROPE 120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 16,03; R$ -   ;Ok
70554;EXTRATOR MANUAL LOLLY LEITE MATERNO;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 66,18; R$ -   ;Ok
63528;EZETIMIBA 10 MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 16,92; R$ -   ;Ok
64833;EZETIMIBA 10 MG C/30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;3;3;0;R$ 18,18; R$ -   ;Ok
73839;EZETIMIBA 10MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 18,67; R$ -   ;Ok
67034;EZETIMIBA 10MG C/60CP(BIOL);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;2;2;0;R$ 34,97; R$ -   ;Ok
61742;EZETIMIBA/SIVASTATINA 10 MG/20 MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 34,34; R$ -   ;Ok
71921;EZETIMIBA+SINVASTATINA 10MG+20MG C/30 CPR;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 25,29; R$ -   ;Ok
66387;FACOBA 5/1MG 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;2;2;0;R$ 38,19; R$ -   ;Ok
61659;FAIXA ABDOMINAL PRETO 25CMX120CM;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 113,02; R$ -   ;Ok
66860;FEMIBION 1 C/28CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 96,02; R$ -   ;Ok
1248;FEMINA C/ 21CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;2;2;0;R$ 33,78; R$ -   ;Ok
61018;FEMINIS C/ 30CAPS GEL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 114,10; R$ -   ;Ok
63339;FENAFLAN 15 MG/ML SUS C/ 20 ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;1;1;0;R$ 6,07; R$ -   ;Ok
63245;SALONPAS  ADESIVO GDE C/ 4UND;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;9;8;-1;R$ 14,11;-R$ 14,11;Perda
59794;FENAREN GEL 60G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP SEM ONE;4;4;0;R$ 4,91; R$ -   ;Ok
416;FENERGAN 25MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 14,84; R$ -   ;Ok
774;FENERGAN CR 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 20,81; R$ -   ;Ok
94;FENITOINA 100MG C/ 30CP (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ONE;2;2;0;R$ 6,68; R$ -   ;Ok
61379;FENOBARBITAL  100MG C/ 30CP TEUTO;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ULT ONE;1;1;0;R$ 5,32; R$ -   ;Ok
39;FENOBARBITAL 40 MG/ML GTS 20ML UNIAO QUIM;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ULT ONE;3;3;0;R$ 5,89; R$ -   ;Ok
56038;FENOFIBRATO 200MG C/ 30CAPS;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 89,66; R$ -   ;Ok
59056;FENOFIBRATO 200MG C/30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 82,15; R$ -   ;Ok
73581;FENTICONAZOL CR VAG 40G(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 16,50; R$ -   ;Ok
1581;FENTIZOL CR VAG 40G+7APLIC;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 38,78; R$ -   ;Ok
149;FERID POM 10G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;2;2;0;R$ 5,11; R$ -   ;Ok
61712;FERRO QUELATO C/ 60CAPS;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;3;3;0;R$ 15,66; R$ -   ;Ok
532;FERRONIL 40MG C/ 50CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;4;4;0;R$ 6,08; R$ -   ;Ok
111681;FEXOFENADINA 120MG 10CP (MEDLEY);PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;11;11;0;R$ 7,45; R$ -   ;Ok
72163;FEXOFENADINA 120MG 10CPR;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;3;3;0;R$ 6,88; R$ -   ;Ok
118205;FEXOFENADINA 180MG 10CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 11,01; R$ -   ;Ok
103686;FEXOFENADINA 180MG C/10 CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 9,51; R$ -   ;Ok
72538;FEXOFENADINA 6MG/ML PED 150ML;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;1;1;0;R$ 6,66; R$ -   ;Ok
72532;FEXOFENADINA 6MG/ML PED 60ML;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 12,96; R$ -   ;Ok
108934;FINALIZADOR BIO EXTRATUS JABORANDI 150G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CABELO;3;3;0;R$ 20,98; R$ -   ;Ok
108935;FINALIZADOR BIO EXTRATUS POS QUIMICA 150G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CABELO;3;3;0;R$ 27,68; R$ -   ;Ok
119042;FINALIZADOR SPRAY TRESEMME IMPERMEABILIZANTE 180ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 28,12; R$ -   ;Ok
67037;FINASTERIDA  1MG C/30CP REV;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;10;10;0;R$ 7,87; R$ -   ;Ok
64058;FINASTERIDA 1MG 30CP (CIMED);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 7,99; R$ -   ;Ok
73440;FINASTERIDA 1MG C/ 30CP(LEG);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;1;1;0;R$ 13,06; R$ -   ;Ok
56447;FINASTERIDA 1MG C/ 60CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 33,31; R$ -   ;Ok
77794;HIDRATANTE LABIAL 2 EM 1 NIVEA HIDRA COLOR VIOLETA 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;5;4;-1;R$ 14,09;-R$ 14,09;Perda
64371;FINISIM CROMO E FIBRAS C/ 60CP;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;3;3;0;R$ 38,05; R$ -   ;Ok
58891;FIO DENT CLEAN MENTA 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;2;2;0;R$ 11,18; R$ -   ;Ok
57664;FIO DENT COLGATE NYLON 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;1;1;0;R$ 11,80; R$ -   ;Ok
58889;FIO DENT DENTALCLEAN MENTA L130MP100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ESCOVAS DENTAIS ADUL;4;4;0;R$ 10,38; R$ -   ;Ok
59965;FIO DENT HILLO ENCERADO 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;7;7;0;R$ 3,66; R$ -   ;Ok
59318;FIO DENT HILLO EXTRA FINO 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;6;6;0;R$ 4,10; R$ -   ;Ok
60146;FIO DENT HILLO EXTRA FINO 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;7;7;0;R$ 3,66; R$ -   ;Ok
77005;FIO DENT HILLO POCKET EXT FINO 25M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA BUCAL;3;3;0;R$ 6,56; R$ -   ;Ok
67165;HIDRATANTE LABIAL 2 EM 1 NIVEA HIDRA COLOR NUDE 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;4;3;-1;R$ 13,69;-R$ 13,69;Perda
77009;FIO DENT HILLO VEGANO MENTA 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA BUCAL;3;3;0;R$ 4,10; R$ -   ;Ok
59320;FIO DENT HILLO WOMAN 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;6;6;0;R$ 4,11; R$ -   ;Ok
57666;FIO DENT J&J ESSENCIAL 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;2;2;0;R$ 13,20; R$ -   ;Ok
57667;FIO DENT J&J REACH MENTA 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;2;2;0;R$ 13,29; R$ -   ;Ok
59024;FIO DENT ORAL B ESSENTIA FLOSS 25M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;2;2;0;R$ 9,91; R$ -   ;Ok
59177;FIO DENT ORAL B ESSENTIAL FLOSS 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;1;1;0;R$ 13,31; R$ -   ;Ok
58906;FIO DENT PASSA FIO DENTALCLEAN L30P25UNDS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ESCOVAS DENTAIS ADUL;3;3;0;R$ 8,30; R$ -   ;Ok
59319;FIO DENTAL HILLO 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;6;6;0;R$ 4,10; R$ -   ;Ok
59558;FIO DENTAL HILLO ENCERADO 125M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > BRONZEADORES;7;7;0;R$ 4,10; R$ -   ;Ok
59557;FIO DENTAL HILLO ENCERADO EXTRA FINO 125M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > BRONZEADORES;12;12;0;R$ 4,10; R$ -   ;Ok
119203;FIO DENTAL INFANTIL DENTALCLEAN STITCH MIX DE FRUTAS 20M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;5;5;0;R$ 6,29; R$ -   ;Ok
59022;FIO DENTAL ORAL-B ESSENTIAL MENTA 50M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;1;1;0;R$ 13,31; R$ -   ;Ok
69627;FISIOFORT GEL 240G;PRINCIPAL > 3 - SIMILARES > SIM_LIBERADO;1;1;0;R$ 4,92; R$ -   ;Ok
102261;FISIOGEL CREME  450 GRAMAS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;1;1;0;R$ 55,40; R$ -   ;Ok
102533;FISIOGEL CREME MAOS E PES 50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;1;1;0;R$ 18,17; R$ -   ;Ok
107938;FISIOGEL LOC FPS 50 160ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;2;2;0;R$ 92,60; R$ -   ;Ok
66884;FISIOGEN FERRO FORTE C/30MG CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 106,86; R$ -   ;Ok
59398;FITA DENT HILLO C/ 100 M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FIOS DENTAIS;5;5;0;R$ 4,12; R$ -   ;Ok
106933;FITA DENTAL DENTAL CLEAN 50 MT MENTA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA BUCAL;3;3;0;R$ 8,75; R$ -   ;Ok
110616;FITA MICROPOROSA CREMER BEGE 1,2 X 4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;8;8;0;R$ 5,10; R$ -   ;Ok
58385;FITA MICROPOROSA CREMER BEGE 2,5X4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;4;4;0;R$ 9,19; R$ -   ;Ok
58378;FITA MICROPOROSA CREMER BEGE 5,0X4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;1;1;0;R$ 16,83; R$ -   ;Ok
58384;FITA MICROPOROSA CREMER BRANCO  2,5X4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;4;4;0;R$ 8,73; R$ -   ;Ok
57654;FITA MICROPOROSA CREMER BRANCO 1,2 X 4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;4;4;0;R$ 5,03; R$ -   ;Ok
57657;FITA MICROPOROSA CREMER BRANCO 5,0X4,5M;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ESPARADRAPOS E CURAT;6;6;0;R$ 14,80; R$ -   ;Ok
56959;FITA P/ FRALDA CREMER 19 X 20 AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;2;2;0;R$ 3,32; R$ -   ;Ok
56960;FITA P/ FRALDA CREMER 19 X 20 BRANCO;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;4;4;0;R$ 3,32; R$ -   ;Ok
56961;FITA P/ FRALDA CREMER 19 X 20 ROSA;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 3,32; R$ -   ;Ok
62627;FITOBILOBA 120MG C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;2;2;0;R$ 25,60; R$ -   ;Ok
65353;FITOBILOBA 80MG C/ 30 CP REV;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;1;1;0;R$ 12,48; R$ -   ;Ok
56277;FITOSCAR POM 20G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 76,06; R$ -   ;Ok
60617;FIXARE C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 78,91; R$ -   ;Ok
66896;FIXARE FLEX C/60CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 152,92; R$ -   ;Ok
66897;FIXARE PRO +30 C/30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 114,91; R$ -   ;Ok
1053;FLAMADOR 50MG C/ 24CAPS;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 11,29; R$ -   ;Ok
72725;FLANAX 550 MG C/15CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 21,05; R$ -   ;Ok
1540;FLANAX 550MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 21,40; R$ -   ;Ok
58282;FLANAX 550MG ENV C/ 2CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 5,92; R$ -   ;Ok
966;FLANCOX 400MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;4;4;0;R$ 20,12; R$ -   ;Ok
1825;FLANCOX 400MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 48,43; R$ -   ;Ok
61011;FLANCOX 500MG C/ 14CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 19,01; R$ -   ;Ok
69652;FLANCOX 600MG C/ 14CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 42,36; R$ -   ;Ok
70344;FLAVENOS 900+100MG C/30 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 101,82; R$ -   ;Ok
56260;FLAVONID 450/50MG C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT SEM ONE;1;1;0;R$ 26,11; R$ -   ;Ok
56137;FLEBON 50MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 67,94; R$ -   ;Ok
64583;FLEBON 50MG C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 127,96; R$ -   ;Ok
60796;FLETOP  LOC 200ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;0;1;1;R$ 44,05;R$ 44,05;Sobra
1413;FLEXIVE CDM 350 MG/G CR 25G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 40,98; R$ -   ;Ok
